Ticker Symbol,Sector,Date,Price,Open,High,Low,Volume,Change
AP,Industrial,12/17/2014,40.34,41.92,41.92,40.14,12.62M,-3.1%
AP,Industrial,12/18/2014,41.43,40.54,41.43,39.75,3.66M,2.7%
AP,Industrial,12/19/2014,41.92,41.43,42.51,41.43,3.47M,1.2%
AP,Industrial,12/22/2014,41.58,41.67,42.22,41.53,1.31M,-0.8%
AP,Industrial,12/23/2014,41.53,41.53,42.22,41.53,2.22M,-0.1%
AP,Industrial,12/29/2014,42.42,41.62,42.47,41.62,4.68M,2.1%
AP,Industrial,1/5/2015,42.47,42.12,42.51,42.12,1.52M,0.1%
AP,Industrial,1/6/2015,42.32,42.27,42.47,41.72,1.82M,-0.4%
AP,Industrial,1/7/2015,42.07,41.77,42.22,41.77,1.09M,-0.6%
AP,Industrial,1/8/2015,41.97,41.77,42.32,41.77,2.04M,-0.2%
AP,Industrial,1/9/2015,42.12,41.97,42.17,41.77,2.26M,0.4%
AP,Industrial,1/12/2015,42.07,42.07,42.12,41.77,1.79M,-0.1%
AP,Industrial,1/13/2015,42.17,42.37,42.37,42.02,1.63M,0.2%
AP,Industrial,1/14/2015,42.37,42.17,43.06,42.12,4.92M,0.5%
AP,Industrial,1/19/2015,42.22,42.51,42.86,42.07,998.90K,-0.4%
AP,Industrial,1/20/2015,41.72,41.97,42.12,41.62,2.31M,-1.2%
AP,Industrial,1/21/2015,41.87,42.02,42.02,41.72,2.24M,0.4%
AP,Industrial,1/22/2015,41.92,41.62,42.02,41.62,1.00M,0.1%
AP,Industrial,1/23/2015,42.22,42.32,42.42,42.02,4.43M,0.7%
AP,Industrial,1/26/2015,42.32,42.22,42.47,42.12,5.10M,0.2%
AP,Industrial,1/27/2015,44.49,42.32,44.99,42.32,5.86M,5.1%
AP,Industrial,1/28/2015,44.44,44.44,44.89,43.85,3.19M,-0.1%
AP,Industrial,1/29/2015,43.65,43.85,44.69,43.16,5.32M,-1.8%
AP,Industrial,1/30/2015,44,43.7,44.1,43.6,3.31M,0.8%
AP,Industrial,2/2/2015,43.5,44,44.05,43.01,1.68M,-1.1%
AP,Industrial,2/3/2015,43.9,43.5,44.44,43.35,4.19M,0.9%
AP,Industrial,2/4/2015,44.44,43.6,44.69,43.6,3.12M,1.2%
AP,Industrial,2/5/2015,44.59,44.39,44.59,43.85,3.00M,0.3%
AP,Industrial,2/6/2015,44.99,43.8,44.99,43.8,5.76M,0.9%
AP,Industrial,2/9/2015,44.39,44.29,44.49,43.8,799.70K,-1.3%
AP,Industrial,2/10/2015,44.79,44.49,44.99,44.49,4.11M,0.9%
AP,Industrial,2/11/2015,43.9,44.99,44.99,43.5,2.98M,-2.0%
AP,Industrial,2/12/2015,44,43.6,44.29,43.6,1.60M,0.2%
AP,Industrial,2/13/2015,44.49,44.39,44.59,44,2.68M,1.1%
AP,Industrial,2/16/2015,44,44.49,44.49,43.95,532.20K,-1.1%
AP,Industrial,2/17/2015,44,43.8,44.29,43.8,1.54M,0.0%
AP,Industrial,2/18/2015,44,43.8,44.24,43.8,2.28M,0.0%
AP,Industrial,2/20/2015,44.15,44,44.29,43.95,3.83M,0.3%
AP,Industrial,2/23/2015,44.24,44.89,44.89,44,1.48M,0.2%
AP,Industrial,2/24/2015,44.39,44,44.49,43.9,1.65M,0.3%
AP,Industrial,2/25/2015,44.29,44.49,44.54,44.15,3.25M,-0.2%
AP,Industrial,2/26/2015,43.5,44,44.05,43.45,3.38M,-1.8%
AP,Industrial,2/27/2015,43.9,44.2,44.54,43.7,2.81M,0.9%
AP,Industrial,3/2/2015,44.2,43.9,44.49,43.9,1.28M,0.7%
AP,Industrial,3/3/2015,43.9,43.7,44.29,43.7,2.93M,-0.7%
AP,Industrial,3/4/2015,43.8,43.75,44,43.5,2.93M,-0.2%
AP,Industrial,3/5/2015,43.9,43.8,44.49,43.8,763.80K,0.2%
AP,Industrial,3/6/2015,45.28,44,45.28,44,2.98M,3.1%
AP,Industrial,3/9/2015,44.89,45.09,45.18,44.89,1.25M,-0.9%
AP,Industrial,3/10/2015,44.89,44.99,46.47,44.89,2.76M,0.0%
AP,Industrial,3/11/2015,44.89,44.89,45.13,44.74,2.38M,0.0%
AP,Industrial,3/12/2015,44.99,44.99,45.23,44.89,3.86M,0.2%
AP,Industrial,3/13/2015,45.38,45.04,45.48,45.04,2.50M,0.9%
AP,Industrial,3/16/2015,45.63,45.38,45.73,45.38,3.54M,0.6%
AP,Industrial,3/17/2015,45.97,45.63,46.07,45.63,9.90M,0.8%
AP,Industrial,3/18/2015,45.53,45.97,46.22,45.48,5.76M,-1.0%
AP,Industrial,3/19/2015,44.85,45,45.2,44.7,5.20M,-1.5%
AP,Industrial,3/20/2015,45.2,44.5,45.2,44.25,3.18M,0.8%
AP,Industrial,3/23/2015,45.2,45.3,45.85,45.15,4.25M,0.0%
AP,Industrial,3/24/2015,45.3,45.2,45.3,44.75,840.50K,0.2%
AP,Industrial,3/25/2015,45.4,45.1,45.75,45.1,2.28M,0.2%
AP,Industrial,3/26/2015,45.4,44.9,45.45,44.9,1.33M,0.0%
AP,Industrial,3/27/2015,44.5,45.7,45.7,44.5,4.03M,-2.0%
AP,Industrial,3/30/2015,43.8,45,45.1,43.8,2.66M,-1.6%
AP,Industrial,3/31/2015,44.5,44.6,44.95,44.5,2.65M,1.6%
AP,Industrial,4/1/2015,44.75,44,44.8,44,779.80K,0.6%
AP,Industrial,4/6/2015,44.75,44.75,44.85,44.65,739.20K,0.0%
AP,Industrial,4/7/2015,45.25,44.7,45.8,44.7,2.03M,1.1%
AP,Industrial,4/8/2015,45.2,44.75,45.2,44.5,1.63M,-0.1%
AP,Industrial,4/10/2015,45,45.2,45.5,44.2,3.22M,-0.4%
AP,Industrial,4/13/2015,43.8,44.6,44.65,43.35,6.01M,-2.7%
AP,Industrial,4/14/2015,44,44,44.3,43.7,3.96M,0.5%
AP,Industrial,4/15/2015,43.25,44,44,43.15,4.97M,-1.7%
AP,Industrial,4/16/2015,41.5,43.2,43.2,40.8,8.36M,-4.1%
AP,Industrial,4/17/2015,42.5,42.1,42.8,42.1,2.68M,2.4%
AP,Industrial,4/20/2015,42,42.3,42.5,41.6,5.53M,-1.2%
AP,Industrial,4/21/2015,42,42.2,42.7,41.9,2.02M,0.0%
AP,Industrial,4/22/2015,42,42,42,41.9,5.80M,0.0%
AP,Industrial,4/23/2015,42.4,42.4,42.7,42.3,5.21M,1.0%
AP,Industrial,4/24/2015,43.5,42.5,43.55,42.5,4.02M,2.6%
AP,Industrial,4/27/2015,43.4,43.1,43.5,43.1,3.23M,-0.2%
AP,Industrial,4/28/2015,43.15,43.05,43.3,42.85,3.64M,-0.6%
AP,Industrial,4/29/2015,43,43,43.25,42.9,4.81M,-0.4%
AP,Industrial,4/30/2015,42.95,43.15,43.15,42.3,3.22M,-0.1%
AP,Industrial,5/4/2015,43.3,43,43.5,42.95,3.27M,0.8%
AP,Industrial,5/5/2015,43.65,43.35,43.75,43.3,2.33M,0.8%
AP,Industrial,5/6/2015,43.6,43.6,43.6,43.3,2.43M,-0.1%
AP,Industrial,5/7/2015,43.05,43.05,43.35,42.25,2.48M,-1.3%
AP,Industrial,5/8/2015,42,42.6,42.75,42,2.29M,-2.4%
AP,Industrial,5/11/2015,42.3,42.05,42.5,42.05,2.27M,0.7%
AP,Industrial,5/12/2015,42.3,42.05,42.35,42,1.33M,0.0%
AP,Industrial,5/13/2015,42.3,42.05,42.35,42.05,861.70K,0.0%
AP,Industrial,5/14/2015,42.4,42.05,42.6,42.05,2.32M,0.2%
AP,Industrial,5/15/2015,42.35,42.15,42.65,42.15,3.45M,-0.1%
AP,Industrial,5/18/2015,43.1,42.35,43.25,42.2,3.80M,1.8%
AP,Industrial,5/19/2015,43.4,43,43.95,43,2.13M,0.7%
AP,Industrial,5/20/2015,44,43.4,44,43.4,2.45M,1.4%
AP,Industrial,5/21/2015,43.6,43.95,43.95,43.45,3.98M,-0.9%
AP,Industrial,5/22/2015,43.15,43.95,44,42.9,2.54M,-1.0%
AP,Industrial,5/25/2015,42.9,43.25,43.25,42.85,1.55M,-0.6%
AP,Industrial,5/26/2015,42.5,42.8,42.95,42.5,1.98M,-0.9%
AP,Industrial,5/27/2015,42.3,42.5,42.8,42.3,3.11M,-0.5%
AP,Industrial,5/28/2015,42.45,42.3,42.7,42.1,3.05M,0.4%
AP,Industrial,5/29/2015,43,42.15,43.25,42.15,6.23M,1.3%
AP,Industrial,6/1/2015,43,42.95,43.2,42.35,2.30M,0.0%
AP,Industrial,6/2/2015,43,42.45,43.05,42.35,1.51M,0.0%
AP,Industrial,6/3/2015,43,42.4,43.35,42.4,2.20M,0.0%
AP,Industrial,6/4/2015,43.1,43.5,43.5,42.7,1.26M,0.2%
AP,Industrial,6/5/2015,42.75,42.7,43.3,42.5,821.00K,-0.8%
AP,Industrial,6/8/2015,43.1,43.5,43.75,42.8,1.75M,0.8%
AP,Industrial,6/9/2015,43.1,42.75,43.1,42.35,3.24M,0.0%
AP,Industrial,6/10/2015,43.25,43.1,43.25,43,2.31M,0.4%
AP,Industrial,6/11/2015,44.4,43.2,44.5,43.2,3.42M,2.7%
AP,Industrial,6/15/2015,44,44.55,44.6,43.8,2.49M,-0.9%
AP,Industrial,6/16/2015,43.8,44,44.15,43.75,1.36M,-0.5%
AP,Industrial,6/17/2015,44.5,43.8,44.5,43.7,2.39M,1.6%
AP,Industrial,6/18/2015,44.45,44.5,44.7,44.2,1.89M,-0.1%
AP,Industrial,6/19/2015,44.95,44.5,44.95,44.5,3.28M,1.1%
AP,Industrial,6/22/2015,44.8,44.65,44.95,44.6,924.90K,-0.3%
AP,Industrial,6/23/2015,44.5,44.8,44.8,44.5,1.21M,-0.7%
AP,Industrial,6/24/2015,45,44.5,45,44.5,1.53M,1.1%
AP,Industrial,6/25/2015,44,44.95,44.95,44,1.45M,-2.2%
AP,Industrial,6/26/2015,44.8,44.85,45,44.65,1.93M,1.8%
AP,Industrial,6/29/2015,45,44.95,45,44.05,2.65M,0.5%
AP,Industrial,6/30/2015,45.5,44.9,45.9,44.6,4.80M,1.1%
AP,Industrial,7/1/2015,45.75,44.55,45.9,44.5,1.76M,0.6%
AP,Industrial,7/2/2015,44.75,45.95,45.95,44.6,3.26M,-2.2%
AP,Industrial,7/3/2015,44,44.7,44.8,43.9,2.70M,-1.7%
AP,Industrial,7/6/2015,43.6,44.8,44.8,43.6,1.55M,-0.9%
AP,Industrial,7/7/2015,43.7,43.8,44.2,43.5,3.11M,0.2%
AP,Industrial,7/8/2015,42.7,43.6,43.6,42.7,1.26M,-2.3%
AP,Industrial,7/9/2015,42.55,42.75,42.75,42.25,2.77M,-0.4%
AP,Industrial,7/10/2015,43.4,42.35,43.4,42.25,1.56M,2.0%
AP,Industrial,7/13/2015,43.15,43.5,43.5,42.6,1.28M,-0.6%
AP,Industrial,7/14/2015,43.6,43.15,44,43.15,920.30K,1.0%
AP,Industrial,7/15/2015,44.15,43.65,44.2,43.45,1.79M,1.3%
AP,Industrial,7/16/2015,44.65,44.2,44.85,44.1,3.45M,1.1%
AP,Industrial,7/20/2015,43.75,44.65,44.7,43.75,1.12M,-2.0%
AP,Industrial,7/21/2015,44.5,43.75,44.75,43.75,1.18M,1.7%
AP,Industrial,7/22/2015,44.6,44.7,44.75,44,1.42M,0.2%
AP,Industrial,7/23/2015,45,44,45,44,1.61M,0.9%
AP,Industrial,7/24/2015,45,45,45,44,1.99M,0.0%
AP,Industrial,7/27/2015,44.5,44.55,44.85,43.85,744.60K,-1.1%
AP,Industrial,7/28/2015,43.85,44,44,43.75,2.30M,-1.5%
AP,Industrial,7/29/2015,43.95,43.85,44.1,43.85,2.03M,0.2%
AP,Industrial,7/30/2015,43.85,44,44,43.8,8.15M,-0.2%
AP,Industrial,7/31/2015,43.7,43.8,43.9,43.65,2.54M,-0.3%
AP,Industrial,8/3/2015,43.3,43.7,43.7,43.2,2.75M,-0.9%
AP,Industrial,8/4/2015,43.3,43.3,43.3,43.1,2.22M,0.0%
AP,Industrial,8/5/2015,43.35,43.25,43.65,43.15,925.90K,0.1%
AP,Industrial,8/6/2015,43.45,43.35,43.85,43.15,2.46M,0.2%
AP,Industrial,8/7/2015,42.95,43.45,43.45,41.85,2.03M,-1.2%
AP,Industrial,8/10/2015,42.95,42.95,43.6,42.65,1.38M,0.0%
AP,Industrial,8/11/2015,43.05,42.65,43.6,42.6,4.22M,0.2%
AP,Industrial,8/12/2015,43.15,42.55,43.6,42.5,1.86M,0.2%
AP,Industrial,8/13/2015,42.65,42.8,43.5,42,2.24M,-1.2%
AP,Industrial,8/14/2015,43,42.5,43,42.25,1.46M,0.8%
AP,Industrial,8/17/2015,43.5,42.3,43.5,42.2,1.85M,1.2%
AP,Industrial,8/18/2015,43.5,43.4,43.5,42.6,1.84M,0.0%
AP,Industrial,8/19/2015,43.75,42.6,44,42.6,1.65M,0.6%
AP,Industrial,8/20/2015,43.9,43.35,43.9,42.95,2.06M,0.3%
AP,Industrial,8/24/2015,42,42.5,42.55,40.5,4.46M,-4.3%
AP,Industrial,8/25/2015,42,41,42.3,40,2.97M,0.0%
AP,Industrial,8/26/2015,42.5,42,43.5,40.9,7.80M,1.2%
AP,Industrial,8/27/2015,42.55,42.8,42.9,42.05,2.94M,0.1%
AP,Industrial,8/28/2015,43.25,42.55,43.5,42.55,1.76M,1.7%
AP,Industrial,9/1/2015,43.25,42.9,43.95,42.6,2.98M,0.0%
AP,Industrial,9/2/2015,43.5,43,44,42,4.09M,0.6%
AP,Industrial,9/3/2015,43.5,43.5,43.9,42.5,2.12M,0.0%
AP,Industrial,9/4/2015,43.5,43.45,43.8,43.45,2.34M,0.0%
AP,Industrial,9/7/2015,43.5,43.5,43.5,42.55,919.50K,0.0%
AP,Industrial,9/8/2015,43.35,43.5,43.5,43.15,2.53M,-0.3%
AP,Industrial,9/9/2015,43.25,43.5,43.5,43.05,2.36M,-0.2%
AP,Industrial,9/10/2015,43.15,43.5,43.5,43.15,1.35M,-0.2%
AP,Industrial,9/11/2015,42.9,43.55,43.55,42.9,752.60K,-0.6%
AP,Industrial,9/14/2015,43.3,42.9,43.4,42.9,955.70K,0.9%
AP,Industrial,9/15/2015,43.3,43.3,43.45,43.2,1.69M,0.0%
AP,Industrial,9/16/2015,43.2,42.65,43.4,42.65,1.75M,-0.2%
AP,Industrial,9/17/2015,43.4,43.2,43.5,43.1,2.18M,0.5%
AP,Industrial,9/18/2015,42.7,43.05,43.65,42.7,4.66M,-1.6%
AP,Industrial,9/21/2015,43.05,43.5,43.5,42.95,3.09M,0.8%
AP,Industrial,9/22/2015,43.05,43.1,43.4,42.8,2.49M,0.0%
AP,Industrial,9/23/2015,42.95,43.05,43.45,42.65,961.60K,-0.2%
AP,Industrial,9/24/2015,43.5,43,43.5,42.55,2.46M,1.3%
AP,Industrial,9/28/2015,42.2,43.5,43.75,42.2,1.44M,-3.0%
AP,Industrial,9/29/2015,42.7,42.2,43.1,42,1.41M,1.2%
AP,Industrial,9/30/2015,43.2,43.2,43.45,43.2,1.97M,1.2%
AP,Industrial,10/1/2015,43.35,43.25,43.45,43.25,686.60K,0.4%
AP,Industrial,10/2/2015,43.5,43.25,43.5,43.25,1.05M,0.4%
AP,Industrial,10/5/2015,43.5,43.5,43.6,43.2,1.86M,0.0%
AP,Industrial,10/6/2015,43.9,43.45,43.9,42.65,2.29M,0.9%
AP,Industrial,10/7/2015,43.45,43,43.65,43,2.37M,-1.0%
AP,Industrial,10/8/2015,43.4,43.45,43.45,43.15,704.70K,-0.1%
AP,Industrial,10/9/2015,43.5,43.55,43.55,43.15,495.60K,0.2%
AP,Industrial,10/12/2015,43.2,43.55,43.55,42.85,2.25M,-0.7%
AP,Industrial,10/13/2015,42.2,43.4,43.4,42,4.24M,-2.3%
AP,Industrial,10/14/2015,41.8,42.15,42.85,41,2.21M,-1.0%
AP,Industrial,10/15/2015,41.35,41.8,42.85,41.2,3.07M,-1.1%
AP,Industrial,10/16/2015,40.85,41.5,41.5,40.55,5.89M,-1.2%
AP,Industrial,10/19/2015,41.95,40.85,42,40.85,2.26M,2.7%
AP,Industrial,10/20/2015,40.85,42,42,40.5,8.50M,-2.6%
AP,Industrial,10/21/2015,40.85,40.9,41.85,40.85,6.75M,0.0%
AP,Industrial,10/22/2015,41.95,40.85,42.1,40.85,1.37M,2.7%
AP,Industrial,10/23/2015,42.6,42,42.95,41.95,1.75M,1.6%
AP,Industrial,10/26/2015,42.65,42.85,42.85,41.75,3.75M,0.1%
AP,Industrial,10/27/2015,42.4,42.65,42.75,42.15,1.51M,-0.6%
AP,Industrial,10/28/2015,41.9,42.35,42.35,41.25,937.50K,-1.2%
AP,Industrial,10/29/2015,42.05,42,42.3,41.9,1.75M,0.4%
AP,Industrial,10/30/2015,42,41.9,42,41.75,884.20K,-0.1%
AP,Industrial,11/2/2015,42.1,41.95,42.2,41.3,1.75M,0.2%
AP,Industrial,11/3/2015,42.45,42.1,42.5,42.1,842.70K,0.8%
AP,Industrial,11/4/2015,41.6,42.2,42.2,41.05,1.71M,-2.0%
AP,Industrial,11/5/2015,41.4,41.2,41.8,41.1,632.50K,-0.5%
AP,Industrial,11/6/2015,41.3,41.5,42,41.15,1.71M,-0.2%
AP,Industrial,11/9/2015,41.5,41.3,41.5,40.95,967.90K,0.5%
AP,Industrial,11/10/2015,40.85,41,41.25,40.85,1.94M,-1.6%
AP,Industrial,11/11/2015,41,40.85,41,40.5,2.13M,0.4%
AP,Industrial,11/12/2015,40.4,41,41.3,40.4,7.89M,-1.5%
AP,Industrial,11/13/2015,40.9,40.35,41.2,40,1.05M,1.2%
AP,Industrial,11/16/2015,41.3,40.85,41.3,40,1.37M,1.0%
AP,Industrial,11/17/2015,41.6,41.3,41.75,40.2,2.21M,0.7%
AP,Industrial,11/20/2015,42,41.25,42.2,41.15,5.10M,1.0%
AP,Industrial,11/23/2015,42.1,42,42.1,41,2.02M,0.2%
AP,Industrial,11/24/2015,42.05,42.1,42.25,41.5,2.24M,-0.1%
AP,Industrial,11/25/2015,42.7,42.05,42.85,42.05,3.96M,1.6%
AP,Industrial,11/26/2015,42.7,42.9,42.95,42.6,3.14M,0.0%
AP,Industrial,11/27/2015,42,42.65,43.15,41.3,11.47M,-1.6%
AP,Industrial,12/1/2015,41.7,42,42,41,4.30M,-0.7%
AP,Industrial,12/2/2015,41.3,41,41.9,41,5.78M,-1.0%
AP,Industrial,12/3/2015,40.6,41.4,41.4,40.6,3.11M,-1.7%
AP,Industrial,12/4/2015,40.6,40.6,40.75,40.35,2.05M,0.0%
AP,Industrial,12/7/2015,40.2,40.7,41,40.2,2.26M,-1.0%
AP,Industrial,12/8/2015,39.9,40.1,40.35,39.9,3.44M,-0.8%
AP,Industrial,12/9/2015,40,39.8,40.55,39.8,2.14M,0.3%
AP,Industrial,12/10/2015,40.1,40.05,40.5,40,2.68M,0.3%
AP,Industrial,12/11/2015,40,40.1,40.3,39.9,4.70M,-0.3%
AP,Industrial,12/14/2015,39.1,39.2,39.45,38.4,2.34M,-2.3%
AP,Industrial,12/15/2015,39.3,39,40,39,3.09M,0.5%
AP,Industrial,12/16/2015,40.1,39.3,40.3,39.2,2.02M,2.0%
AP,Industrial,12/17/2015,40.5,40,40.75,39.95,2.99M,1.0%
AP,Industrial,12/18/2015,40.5,40.15,40.6,40,2.42M,0.0%
AP,Industrial,12/21/2015,39.75,40.5,40.5,39.65,7.32M,-1.9%
AP,Industrial,12/22/2015,40.5,40.4,40.5,39.75,2.09M,1.9%
AP,Industrial,12/23/2015,41.35,40.75,41.35,40.5,3.84M,2.1%
AP,Industrial,12/28/2015,41.5,40.6,41.55,40.6,706.80K,0.4%
AP,Industrial,12/29/2015,41.7,41.5,42,41.25,1.69M,0.5%
AP,Industrial,1/4/2016,41.2,41.5,41.5,41,482.50K,-1.2%
AP,Industrial,1/5/2016,41.9,41,42.2,40.95,3.20M,1.7%
AP,Industrial,1/6/2016,41.9,42,42.2,41.9,897.60K,0.0%
AP,Industrial,1/7/2016,40.8,41.9,41.9,40.7,658.90K,-2.6%
AP,Industrial,1/8/2016,40.9,40.5,41.05,40.5,1.05M,0.3%
AP,Industrial,1/11/2016,39.4,40.5,40.55,39.4,2.22M,-3.7%
AP,Industrial,1/12/2016,39.95,39.5,40.2,39.5,1.48M,1.4%
AP,Industrial,1/13/2016,40.5,40.5,40.5,39.95,490.00K,1.4%
AP,Industrial,1/14/2016,40.45,39.85,40.7,39.85,2.21M,-0.1%
AP,Industrial,1/15/2016,39.95,40.65,40.65,39.95,1.09M,-1.2%
AP,Industrial,1/18/2016,40.25,39.5,40.25,39.2,1.04M,0.8%
AP,Industrial,1/19/2016,40,39.6,40,39.6,329.90K,-0.6%
AP,Industrial,1/20/2016,40.5,40.3,40.65,40.05,1.30M,1.3%
AP,Industrial,1/21/2016,40.05,40.5,40.5,39.8,1.39M,-1.1%
AP,Industrial,1/22/2016,40.55,40.15,40.55,39.8,677.70K,1.3%
AP,Industrial,1/25/2016,41,40.7,41,39.95,1.74M,1.1%
AP,Industrial,1/26/2016,39.85,40,40.45,39.85,946.50K,-2.8%
AP,Industrial,1/27/2016,41.1,39.95,41.1,39.95,1.30M,3.1%
AP,Industrial,1/28/2016,41.35,41.1,41.5,40.3,1.36M,0.6%
AP,Industrial,1/29/2016,41.6,41.35,41.7,41.35,3.59M,0.6%
AP,Industrial,2/1/2016,41.75,41.6,41.75,41.4,3.97M,0.4%
AP,Industrial,2/2/2016,41.5,41,41.75,41,10.28M,-0.6%
AP,Industrial,2/3/2016,41.15,41.5,41.5,40.3,1.49M,-0.8%
AP,Industrial,2/4/2016,41.85,41.2,42,41.2,1.58M,1.7%
AP,Industrial,2/5/2016,42.2,42,42.3,41.95,3.52M,0.8%
AP,Industrial,2/9/2016,42,42,42,41.5,109.00K,-0.5%
AP,Industrial,2/10/2016,41.7,40.5,42,40.4,958.70K,-0.7%
AP,Industrial,2/11/2016,42,41.7,42.15,41.7,657.80K,0.7%
AP,Industrial,2/12/2016,42,41.6,42.05,41.6,2.50M,0.0%
AP,Industrial,2/15/2016,42,42,42.25,41.55,3.02M,0.0%
AP,Industrial,2/16/2016,42.3,42,42.45,42,2.70M,0.7%
AP,Industrial,2/17/2016,42.4,42.5,42.5,42.3,3.65M,0.2%
AP,Industrial,2/18/2016,42.55,42.4,42.6,42.35,2.26M,0.4%
AP,Industrial,2/19/2016,42.95,42.55,43,42.5,1.63M,0.9%
AP,Industrial,2/22/2016,43.1,43,43.2,42.25,2.08M,0.4%
AP,Industrial,2/23/2016,43,43.1,43.15,42.55,1.47M,-0.2%
AP,Industrial,2/24/2016,42.95,43.25,43.25,42.75,414.90K,-0.1%
AP,Industrial,2/26/2016,43.05,42.75,43.2,42.75,1.98M,0.2%
AP,Industrial,2/29/2016,42.95,42.75,43,42.75,3.43M,-0.2%
AP,Industrial,3/1/2016,43.45,42.95,43.6,42.95,2.70M,1.2%
AP,Industrial,3/2/2016,43.55,43.5,43.55,43.4,3.76M,0.2%
AP,Industrial,3/3/2016,43.85,43.5,44,43.5,2.22M,0.7%
AP,Industrial,3/4/2016,43.55,43.85,44,43.55,971.40K,-0.7%
AP,Industrial,3/7/2016,43.49,43.54,43.54,43.39,1.05M,-0.1%
AP,Industrial,3/8/2016,43.49,43.49,43.54,43.04,1.36M,0.0%
AP,Industrial,3/9/2016,43.49,43.49,43.54,43.29,2.13M,0.0%
AP,Industrial,3/10/2016,43.24,43.49,43.59,43.19,2.38M,-0.6%
AP,Industrial,3/11/2016,43.44,43.24,43.78,43.24,3.49M,0.5%
AP,Industrial,3/14/2016,43.19,43.88,44.63,43.19,2.24M,-0.6%
AP,Industrial,3/15/2016,43.09,43.34,43.74,43.04,1.91M,-0.2%
AP,Industrial,3/16/2016,43.29,44.33,44.33,42.75,2.34M,0.5%
AP,Industrial,3/17/2016,43.9,43.55,43.9,42.5,2.25M,1.4%
AP,Industrial,3/18/2016,43.3,43.95,44.75,43.1,4.50M,-1.4%
AP,Industrial,3/21/2016,43.45,44.45,44.6,43.45,1.80M,0.4%
AP,Industrial,3/22/2016,43.5,43.45,44.5,43.1,3.49M,0.1%
AP,Industrial,3/23/2016,43.55,43.5,43.65,43.35,2.36M,0.1%
AP,Industrial,3/28/2016,43.85,43.55,44,43.55,468.00K,0.7%
AP,Industrial,3/29/2016,43.75,44,44,43.5,985.50K,-0.2%
AP,Industrial,3/30/2016,44.4,44.45,44.45,44,3.34M,1.5%
AP,Industrial,3/31/2016,43.95,44.4,44.5,43.8,3.59M,-1.0%
AP,Industrial,4/1/2016,43.5,44.2,44.3,43.25,705.90K,-1.0%
AP,Industrial,4/4/2016,43.35,43.5,44,43.3,496.30K,-0.3%
AP,Industrial,4/5/2016,43.05,43.85,43.9,42.75,920.00K,-0.7%
AP,Industrial,4/6/2016,42.8,43.05,43.4,42.75,1.21M,-0.6%
AP,Industrial,4/7/2016,43.1,43,43.1,42.8,2.04M,0.7%
AP,Industrial,4/8/2016,43.1,43.1,43.2,43,2.07M,0.0%
AP,Industrial,4/11/2016,43.1,43.1,43.3,43.1,663.70K,0.0%
AP,Industrial,4/12/2016,43.3,43.1,43.7,43.1,1.60M,0.5%
AP,Industrial,4/13/2016,43.5,43.8,43.85,43.35,2.87M,0.5%
AP,Industrial,4/14/2016,44.4,43.85,44.75,43.85,2.76M,2.1%
AP,Industrial,4/15/2016,44.35,44.4,44.75,43.5,1.22M,-0.1%
AP,Industrial,4/18/2016,44,44.35,44.35,43.8,2.25M,-0.8%
AP,Industrial,4/19/2016,44,44,44.4,43.75,1.10M,0.0%
AP,Industrial,4/20/2016,43.85,44,44.05,43.8,1.68M,-0.3%
AP,Industrial,4/21/2016,44.15,43.9,44.5,43.9,2.85M,0.7%
AP,Industrial,4/22/2016,44.75,44.2,44.75,44.2,2.46M,1.4%
AP,Industrial,4/25/2016,44.6,44.75,44.8,44.2,1.71M,-0.3%
AP,Industrial,4/26/2016,44.55,44.6,44.65,44.5,1.27M,-0.1%
AP,Industrial,4/27/2016,44.5,44.4,44.55,44.4,2.11M,-0.1%
AP,Industrial,4/28/2016,44.4,44.5,44.5,44.2,2.45M,-0.2%
AP,Industrial,4/29/2016,44.9,44.4,44.95,44.4,3.15M,1.1%
AP,Industrial,5/2/2016,44.55,44.4,44.9,44.4,2.57M,-0.8%
AP,Industrial,5/3/2016,44.55,44.55,44.7,44.55,794.50K,0.0%
AP,Industrial,5/4/2016,45.5,44.4,45.5,44.25,2.47M,2.1%
AP,Industrial,5/5/2016,44.5,44.35,44.65,44.25,2.15M,-2.2%
AP,Industrial,5/6/2016,44.05,44.3,44.4,43.7,2.29M,-1.0%
AP,Industrial,5/10/2016,44.5,44,44.5,43.5,1.59M,1.0%
AP,Industrial,5/11/2016,45.4,44.6,45.55,43.55,2.72M,2.0%
AP,Industrial,5/12/2016,45.35,45.4,45.4,44.9,2.50M,-0.1%
AP,Industrial,5/13/2016,47,45.5,49,45.4,2.34M,3.6%
AP,Industrial,5/16/2016,47.1,46.95,47.1,46,2.16M,0.2%
AP,Industrial,5/17/2016,46.8,47.1,47.1,46.6,883.10K,-0.6%
AP,Industrial,5/18/2016,46.8,46.6,46.8,46.35,1.13M,0.0%
AP,Industrial,5/19/2016,45.95,46,46.8,45.95,1.93M,-1.8%
AP,Industrial,5/20/2016,45.2,45.5,46.05,44.05,1.92M,-1.6%
AP,Industrial,5/23/2016,45.2,45.9,45.9,45,2.32M,0.0%
AP,Industrial,5/24/2016,45.75,45,46.05,44.9,3.61M,1.2%
AP,Industrial,5/25/2016,45.85,45.75,46.3,45.2,3.32M,0.2%
AP,Industrial,5/26/2016,45.4,45.35,45.85,45.35,3.84M,-1.0%
